Date,Time,Precip,SWC,Stemp,Evapo,AirTemp,Solar
5/26/2011,2:00,0,0.136,20.26,0.069,14.94,0
5/26/2011,3:00,0,0.136,19.51,0.079,15.02,0
5/26/2011,4:00,0,0.135,18.86,0.075,14.67,0
5/26/2011,5:00,0,0.135,18.29,0.071,14.46,0
5/26/2011,6:00,0,0.135,17.8,0.103,14.2,0.022
5/26/2011,7:00,0,0.133,17.43,0.199,14.79,0.12
5/26/2011,8:00,0,0.132,17.33,0.329,16,0.334
5/26/2011,9:00,0,0.128,17.74,0.493,18.55,0.602
5/26/2011,10:00,0,0.125,18.92,0.643,20.86,0.835
5/26/2011,11:00,0,0.124,20.82,0.758,21.79,0.974
5/26/2011,12:00,0,0.124,22.89,0.828,22.82,1.041
5/26/2011,13:00,0,0.125,24.77,0.858,23.59,1.061
5/26/2011,14:00,0,0.125,26.31,0.83,23.82,0.998
5/26/2011,15:00,0,0.126,27.4,0.802,24.25,0.963
5/26/2011,16:00,0,0.127,28.14,0.711,24.34,0.814
5/26/2011,17:00,0,0.129,28.4,0.586,23.63,0.622
5/26/2011,18:00,0,0.129,28.05,0.385,23.32,0.402
5/26/2011,19:00,0,0.131,27.3,0.208,21.47,0.179
5/26/2011,20:00,0,0.134,26.15,0.076,18.47,0.016
5/26/2011,21:00,0,0.135,24.85,0.089,17.22,0
5/26/2011,22:00,0,0.135,23.67,0.09,16.3,0
5/26/2011,23:00,0,0.135,22.64,0.086,16,0
5/27/2011,0:00,0,0.134,21.74,0.084,15.97,0
5/27/2011,1:00,0,0.134,20.96,0.074,15.53,0
5/27/2011,2:00,0,0.134,20.25,0.066,15.07,0
5/27/2011,3:00,0,0.134,19.6,0.061,14.62,0
5/27/2011,4:00,0,0.134,18.99,0.06,14.45,0
5/27/2011,5:00,0,0.134,18.43,0.069,14.6,0
5/27/2011,6:00,0,0.133,17.94,0.051,14.73,0.02
5/27/2011,7:00,0,0.131,17.56,0.13,16.72,0.216
5/27/2011,8:00,0,0.128,17.81,0.318,19.74,0.438
5/27/2011,9:00,0,0.125,18.88,0.492,21.16,0.655
5/27/2011,10:00,0,0.123,20.53,0.649,22.96,0.843
5/27/2011,11:00,0,0.122,22.66,0.762,24.13,0.985
5/27/2011,12:00,0,0.122,25.06,0.819,25.5,1.066
5/27/2011,13:00,0,0.122,27.44,0.87,26.52,1.086
5/27/2011,14:00,0,0.123,29.38,0.857,26.98,1.052
5/27/2011,15:00,0,0.124,30.7,0.814,26.79,0.958
5/27/2011,16:00,0,0.125,31.29,0.699,27.62,0.807
5/27/2011,17:00,0,0.127,31.42,0.574,26.41,0.611
5/27/2011,18:00,0,0.128,30.93,0.394,25.31,0.4
5/27/2011,19:00,0,0.13,29.98,0.204,23.58,0.18
5/27/2011,20:00,0,0.133,28.69,0.095,20.54,0.016
5/27/2011,21:00,0,0.133,27.28,0.09,18.79,0
5/27/2011,22:00,0,0.134,25.99,0.082,17.74,0
5/27/2011,23:00,0,0.134,24.85,0.06,16.73,0
5/28/2011,0:00,0,0.133,23.85,0.077,16.95,0
5/28/2011,1:00,0,0.133,22.98,0.072,16.97,0
5/28/2011,2:00,0,0.133,22.24,0.071,16.92,0
5/28/2011,3:00,0,0.132,21.58,0.088,16.64,0
5/28/2011,4:00,0,0.132,21,0.089,16.33,0
5/28/2011,5:00,0,0.132,20.48,0.092,16,0
5/28/2011,6:00,0,0.132,20,0.156,15.85,0.021
5/28/2011,7:00,0,0.13,19.6,0.282,17.22,0.219
5/28/2011,8:00,0,0.128,19.59,0.394,18.04,0.439
5/28/2011,9:00,0,0.125,20.1,0.534,19.68,0.656
5/28/2011,10:00,0,0.124,21.11,0.668,21.59,0.841
5/28/2011,11:00,0,0.123,22.63,0.79,22.94,0.983
5/28/2011,12:00,0,0.122,24.35,0.859,23.83,1.068
5/28/2011,13:00,0,0.122,26.06,0.877,24.52,1.085
5/28/2011,14:00,0,0.123,27.64,0.866,25.25,1.048
5/28/2011,15:00,0,0.123,28.81,0.817,25.52,0.953
5/28/2011,16:00,0,0.124,29.47,0.713,25.41,0.809
5/28/2011,17:00,0,0.126,29.67,0.578,23.94,0.614
5/28/2011,18:00,0,0.127,29.28,0.419,22.82,0.394
5/28/2011,19:00,0,0.129,28.42,0.244,21.48,0.163
5/28/2011,20:00,0,0.131,27.31,0.087,19.36,0.013
5/28/2011,21:00,0,0.132,26.11,0.09,18.2,0
5/28/2011,22:00,0,0.132,25.01,0.091,17.44,0
5/28/2011,23:00,0,0.132,24.04,0.094,16.92,0
5/29/2011,0:00,0,0.132,23.19,0.097,16.29,0
5/29/2011,1:00,0,0.131,22.42,0.1,15.64,0
5/29/2011,2:00,0,0.131,21.7,0.103,15.18,0
5/29/2011,3:00,0,0.131,21.03,0.096,14.66,0
5/29/2011,4:00,0,0.131,20.43,0.09,14.03,0
5/29/2011,5:00,0,0.131,19.87,0.087,13.33,0
5/29/2011,6:00,0,0.131,19.34,0.176,12.75,0.022
5/29/2011,7:00,0,0.13,18.86,0.257,13.01,0.223
5/29/2011,8:00,0,0.128,18.71,0.376,14.28,0.445
5/29/2011,9:00,0,0.125,19.02,0.504,15.7,0.664
5/29/2011,10:00,0,0.124,19.75,0.621,16.97,0.851
5/29/2011,11:00,0,0.123,20.85,0.711,17.75,0.99
5/29/2011,12:00,0,0.123,22.21,0.755,18.17,1.069
5/29/2011,13:00,0,0.122,23.61,0.765,18.6,1.085
5/29/2011,14:00,0,0.123,24.97,0.749,18.78,1.053
5/29/2011,15:00,0,0.124,26.07,0.699,18.65,0.96
5/29/2011,16:00,0,0.125,26.66,0.611,18.33,0.817
5/29/2011,17:00,0,0.126,26.73,0.493,17.55,0.618
5/29/2011,18:00,0,0.127,26.33,0.353,16.79,0.4
5/29/2011,19:00,0,0.129,25.55,0.191,14.61,0.163
5/29/2011,20:00,0,0.132,24.46,0.05,11.29,0.01
5/29/2011,21:00,0,0.133,23.22,0.041,9.15,0
5/29/2011,22:00,0,0.134,22,0.036,7.813,0
5/29/2011,23:00,0,0.134,20.86,0.035,6.323,0
5/30/2011,0:00,0,0.135,19.78,0.022,4.61,0
5/30/2011,1:00,0,0.135,18.75,0.023,4.123,0
5/30/2011,2:00,0,0.135,17.81,0.028,4.067,0
5/30/2011,3:00,0,0.135,16.96,0.028,3.62,0
5/30/2011,4:00,0,0.135,16.19,0.024,2.858,0
5/30/2011,5:00,0,0.135,15.46,0.019,2.352,0
5/30/2011,6:00,0,0.135,14.77,0.033,2.236,0.024
5/30/2011,7:00,0,0.132,14.21,0.116,4.549,0.225
5/30/2011,8:00,0,0.128,14.22,0.229,6.701,0.445
5/30/2011,9:00,0,0.125,15.01,0.351,8.58,0.664
5/30/2011,10:00,0,0.122,16.47,0.472,10.61,0.851
5/30/2011,11:00,0,0.12,18.47,0.587,12.83,0.993
5/30/2011,12:00,0,0.12,20.9,0.662,14.2,1.079
5/30/2011,13:00,0,0.12,23.31,0.703,15.67,1.098
5/30/2011,14:00,0,0.12,25.35,0.706,16.89,1.067
5/30/2011,15:00,0,0.121,26.87,0.663,17.5,0.973
5/30/2011,16:00,0,0.122,27.8,0.574,18.4,0.82
5/30/2011,17:00,0,0.123,28.18,0.456,19.05,0.63
5/30/2011,18:00,0,0.124,27.98,0.312,18.61,0.409
5/30/2011,19:00,0,0.126,27.19,0.15,17.36,0.187
5/30/2011,20:00,0,0.13,25.91,0.005,14.15,0.019
5/30/2011,21:00,0,0.132,24.38,0.032,12.96,0
5/30/2011,22:00,0,0.132,22.93,0.027,12.03,0
5/30/2011,23:00,0,0.132,21.65,0.029,12.02,0
5/31/2011,0:00,0,0.134,20.53,-0.003,7.19,0
5/31/2011,1:00,0,0.136,19.38,-0.005,4.427,0
5/31/2011,2:00,0,0.137,18.23,-0.015,4.472,0
5/31/2011,3:00,0,0.137,17.15,-0.023,3.786,0
5/31/2011,4:00,0,0.137,16.16,-0.013,3.562,0
5/31/2011,5:00,0,0.137,15.26,0.002,3.203,0
5/31/2011,6:00,0,0.135,14.44,0.001,5.539,0.024
5/31/2011,7:00,0,0.128,13.88,0.139,11.58,0.226
5/31/2011,8:00,0,0.124,14.17,0.314,15.02,0.451
5/31/2011,9:00,0,0.121,15.37,0.446,15.71,0.669
5/31/2011,10:00,0,0.119,17.2,0.585,17.44,0.857
5/31/2011,11:00,0,0.117,19.48,0.718,20.12,1
5/31/2011,12:00,0,0.116,22.02,0.802,22.62,1.088
5/31/2011,13:00,0,0.116,24.63,0.837,24.79,1.111
5/31/2011,14:00,0,0.117,26.98,0.85,25.4,1.079
5/31/2011,15:00,0,0.118,28.58,0.761,25.58,0.929
5/31/2011,16:00,0,0.119,29.43,0.692,26.21,0.837
5/31/2011,17:00,0,0.121,29.77,0.512,25.19,0.574
5/31/2011,18:00,0,0.122,29.43,0.421,24.56,0.46
5/31/2011,19:00,0,0.124,28.75,0.222,22.55,0.197
5/31/2011,20:00,0,0.126,27.67,0.055,19.83,0.023
5/31/2011,21:00,0,0.128,26.38,0.017,17.11,0
5/31/2011,22:00,0,0.128,25.07,0.056,18.78,0
5/31/2011,23:00,0,0.127,24.01,0.063,18.79,0
6/1/2011,0:00,0,0.127,23.21,0.08,18.68,0
6/1/2011,1:00,0,0.127,22.53,0.085,18.42,0
6/1/2011,2:00,0,0.126,21.91,0.091,18.07,0
6/1/2011,3:00,0,0.126,21.36,0.072,17.55,0
6/1/2011,4:00,0,0.126,20.86,0.055,17.49,0
6/1/2011,5:00,0,0.127,20.41,0.026,15.57,0
6/1/2011,6:00,0,0.127,19.92,0.077,14.39,0.011
6/1/2011,7:00,0,0.126,19.44,0.147,15.63,0.074
6/1/2011,8:00,0,0.125,19.19,0.186,17.2,0.175
6/1/2011,9:00,0,0.123,19.31,0.229,19.06,0.211
6/1/2011,10:00,0,0.12,19.76,0.461,21.1,0.579
6/1/2011,11:00,0,0.117,21.04,0.666,23.5,0.823
6/1/2011,12:00,0,0.119,22.84,0.464,22.89,0.385
6/1/2011,13:00,0,0.119,23.57,0.714,24.54,0.829
6/1/2011,14:00,0,0.116,24.76,0.911,26.29,1.109
6/1/2011,15:00,0,0.118,26.53,0.719,25.54,0.795
6/1/2011,16:00,0,0.118,27.49,0.735,25.82,0.849
6/1/2011,17:00,0,0.12,28.09,0.642,24.42,0.687
6/1/2011,18:00,0,0.121,28.08,0.48,22.82,0.464
6/1/2011,19:00,0,0.123,27.5,0.294,20.66,0.2
6/1/2011,20:00,0,0.125,26.49,0.159,18.45,0.026
6/1/2011,21:00,0,0.126,25.31,0.093,16.96,0
6/1/2011,22:00,0,0.127,24.14,0.053,15.83,0
6/1/2011,23:00,0,0.128,23.05,0.023,14.35,0
6/2/2011,0:00,0,0.13,22,0.008,12.19,0
6/2/2011,1:00,0,0.128,20.96,0.062,13.4,0
6/2/2011,2:00,0,0.128,20.12,0.038,12.51,0
6/2/2011,3:00,0,0.13,19.35,0.021,10.16,0
6/2/2011,4:00,0,0.13,18.51,0.014,9.48,0
6/2/2011,5:00,0,0.132,17.66,-0.002,6.782,0
6/2/2011,6:00,0,0.13,16.82,0.026,10.41,0.024
6/2/2011,7:00,0,0.125,16.27,0.169,13.34,0.223
6/2/2011,8:00,0,0.122,16.44,0.33,15.68,0.447
6/2/2011,9:00,0,0.119,17.37,0.496,17.29,0.669
6/2/2011,10:00,0,0.117,18.85,0.634,19,0.862
6/2/2011,11:00,0,0.116,20.76,0.744,19.75,1.007
6/2/2011,12:00,0,0.116,22.87,0.805,21.07,1.085
6/2/2011,13:00,0,0.115,24.98,0.838,21.67,1.104
6/2/2011,14:00,0,0.116,26.8,0.834,22.6,1.079
6/2/2011,15:00,0,0.117,28.16,0.793,22.85,0.989
6/2/2011,16:00,0,0.118,28.94,0.684,22.87,0.839
6/2/2011,17:00,0,0.119,29.21,0.55,21.96,0.643
6/2/2011,18:00,0,0.12,28.88,0.4,20.85,0.427
6/2/2011,19:00,0,0.122,28.01,0.179,19.52,0.192
6/2/2011,20:00,0,0.126,26.78,-0.017,15.69,0.015
6/2/2011,21:00,0,0.129,25.29,0.01,12.02,0
6/2/2011,22:00,0,0.13,23.73,0.017,10.26,0
6/2/2011,23:00,0,0.131,22.29,0.013,9.48,0
6/3/2011,0:00,0,0.13,20.99,0.028,10.42,0
6/3/2011,1:00,0,0.128,19.91,0.039,10.91,0
6/3/2011,2:00,0,0.128,19.06,0.037,11.13,0
6/3/2011,3:00,0,0.129,18.3,0.016,10.57,0
6/3/2011,4:00,0,0.131,17.49,0.008,8.37,0
6/3/2011,5:00,0,0.131,16.64,0.002,7.368,0
6/3/2011,6:00,0,0.132,15.85,-0.021,5.578,0.031
6/3/2011,7:00,0,0.126,15.21,0.091,12.37,0.241
6/3/2011,8:00,0,0.12,15.41,0.272,14.86,0.457
6/3/2011,9:00,0,0.117,16.62,0.43,16.23,0.667
6/3/2011,10:00,0,0.115,18.49,0.59,18.24,0.857
6/3/2011,11:00,0,0.114,20.71,0.708,20.06,0.996
6/3/2011,12:00,0,0.113,23.15,0.752,21.04,1.051
6/3/2011,13:00,0,0.113,25.52,0.795,22.53,1.09
6/3/2011,14:00,0,0.114,27.56,0.824,23.16,1.067
6/3/2011,15:00,0,0.114,28.98,0.764,23.58,0.994
6/3/2011,16:00,0,0.116,29.91,0.648,23.71,0.813
6/3/2011,17:00,0,0.117,30.25,0.506,23.37,0.603
6/3/2011,18:00,0,0.119,29.91,0.333,21.79,0.317
6/3/2011,19:00,0,0.12,28.98,0.193,20.74,0.199
6/3/2011,20:00,0,0.123,27.79,0.046,18.26,0.033
6/3/2011,21:00,0,0.124,26.38,0.048,16.09,0
6/3/2011,22:00,0,0.126,24.93,0.023,14.03,0
6/3/2011,23:00,0,0.126,23.55,0.046,15.23,0
6/4/2011,0:00,0,0.127,22.33,0.015,11.64,0
6/4/2011,1:00,0,0.127,21.18,0.026,13.35,0
6/4/2011,2:00,0,0.126,20.2,0.025,13.03,0
6/4/2011,3:00,0,0.128,19.33,0.005,10.89,0
6/4/2011,4:00,0,0.129,18.44,0.004,8.05,0
6/4/2011,5:00,0,0.129,17.59,0.004,7.737,0
6/4/2011,6:00,0,0.129,16.77,-0.02,8.96,0.03
6/4/2011,7:00,0,0.123,16.15,0.12,13.57,0.227
6/4/2011,8:00,0,0.118,16.4,0.309,17.98,0.45
6/4/2011,9:00,0,0.115,17.72,0.485,20.75,0.668
6/4/2011,10:00,0,0.112,19.71,0.637,22.31,0.854
6/4/2011,11:00,0,0.111,22.07,0.749,23.71,0.995
6/4/2011,12:00,0,0.111,24.54,0.867,24.3,1.077
6/4/2011,13:00,0,0.112,26.59,0.9,24.81,1.1
6/4/2011,14:00,0,0.112,28.19,0.89,25.42,1.067
6/4/2011,15:00,0,0.113,29.38,0.832,25.81,0.974
6/4/2011,16:00,0,0.114,30.14,0.736,26.01,0.829
6/4/2011,17:00,0,0.115,30.35,0.591,25.57,0.638
6/4/2011,18:00,0,0.116,30.08,0.435,24.72,0.42
6/4/2011,19:00,0,0.117,29.32,0.248,23.13,0.199
6/4/2011,20:00,0,0.12,28.14,0.022,20.34,0.024
6/4/2011,21:00,0,0.123,26.74,0.004,17.45,0
6/4/2011,22:00,0,0.123,25.29,0.021,17.31,0
6/4/2011,23:00,0,0.125,23.98,-0.005,14.23,0
6/5/2011,0:00,0,0.125,22.75,0.003,15.22,0
6/5/2011,1:00,0,0.124,21.65,0.022,16.14,0
6/5/2011,2:00,0,0.125,20.74,0.002,13.36,0
6/5/2011,3:00,0,0.125,19.85,-0.001,12.54,0
6/5/2011,4:00,0,0.126,19,-0.003,11.47,0
6/5/2011,5:00,0,0.124,18.23,0.042,16.17,0
6/5/2011,6:00,0,0.12,17.74,0.111,18.57,0.024
6/5/2011,7:00,0,0.117,17.68,0.218,19.86,0.222
6/5/2011,8:00,0,0.115,18.16,0.384,21.83,0.439
6/5/2011,9:00,0,0.113,19.29,0.559,23.32,0.657
6/5/2011,10:00,0,0.111,20.94,0.706,24.53,0.843
6/5/2011,11:00,0,0.11,22.94,0.823,25.57,0.987
6/5/2011,12:00,0,0.109,25.1,0.899,26.41,1.07
6/5/2011,13:00,0,0.109,27.14,0.926,27.14,1.09
6/5/2011,14:00,0,0.109,28.91,0.917,27.66,1.062
6/5/2011,15:00,0,0.11,30.26,0.859,27.73,0.968
6/5/2011,16:00,0,0.111,31.04,0.768,27.63,0.82
6/5/2011,17:00,0,0.112,31.24,0.604,27.16,0.63
6/5/2011,18:00,0,0.113,30.96,0.396,26.72,0.408
6/5/2011,19:00,0,0.115,30.27,0.203,25.25,0.19
6/5/2011,20:00,0,0.117,29.16,0.033,22.08,0.023
6/5/2011,21:00,0,0.119,27.78,0.03,19.96,0
6/5/2011,22:00,0,0.119,26.41,0.046,19.44,0
6/5/2011,23:00,0,0.119,25.21,0.089,19.35,0
6/6/2011,0:00,0,0.119,24.21,0.102,19.33,0
6/6/2011,1:00,0,0.118,23.41,0.091,19.31,0
6/6/2011,2:00,0,0.119,22.7,0.052,18.64,0
6/6/2011,3:00,0,0.12,21.97,0.025,17.18,0
6/6/2011,4:00,0,0.122,21.19,0,14.49,0
6/6/2011,5:00,0,0.12,20.34,0.031,16.22,0
6/6/2011,6:00,0,0.119,19.67,0.093,17.64,0.026
6/6/2011,7:00,0,0.116,19.32,0.213,19.13,0.223
6/6/2011,8:00,0,0.113,19.59,0.368,19.79,0.446
6/6/2011,9:00,0,0.112,20.56,0.518,20.68,0.653
6/6/2011,10:00,0,0.11,21.99,0.683,21.98,0.84
6/6/2011,11:00,0,0.109,23.64,0.803,22.57,0.983
6/6/2011,12:00,0,0.108,25.37,0.859,23.54,1.062
6/6/2011,13:00,0,0.109,27.12,0.883,23.55,1.083
6/6/2011,14:00,0,0.109,28.52,0.863,23.65,1.056
6/6/2011,15:00,0,0.109,29.65,0.794,24.22,0.97
6/6/2011,16:00,0,0.11,30.48,0.694,23.68,0.819
6/6/2011,17:00,0,0.111,30.75,0.569,23.01,0.642
6/6/2011,18:00,0,0.112,30.44,0.414,21.88,0.429
6/6/2011,19:00,0,0.114,29.58,0.212,20.52,0.207
6/6/2011,20:00,0,0.117,28.28,0.037,17.52,0.027
6/6/2011,21:00,0,0.119,26.75,0.022,14.67,0
6/6/2011,22:00,0,0.119,25.23,0.047,13.74,0
6/6/2011,23:00,0,0.119,23.89,0.054,13.56,0
6/7/2011,0:00,0,0.119,22.75,0.059,13.46,0
6/7/2011,1:00,0,0.119,21.78,0.055,13.19,0
6/7/2011,2:00,0,0.121,20.91,-0.008,8.74,0
6/7/2011,3:00,0,0.124,19.9,-0.002,7.853,0
6/7/2011,4:00,0,0.125,18.81,-0.009,5.967,0
6/7/2011,5:00,0,0.125,17.75,-0.011,5.564,0
6/7/2011,6:00,0,0.125,16.76,-0.035,5.922,0.026
6/7/2011,7:00,0,0.119,16.01,0.103,12.78,0.234
6/7/2011,8:00,0,0.113,16.25,0.288,15.28,0.457
6/7/2011,9:00,0,0.11,17.62,0.444,17.04,0.674
6/7/2011,10:00,0,0.107,19.69,0.591,18.77,0.859
6/7/2011,11:00,0,0.105,22.21,0.712,20.76,0.999
6/7/2011,12:00,0,0.105,24.92,0.78,22.06,1.081
6/7/2011,13:00,0,0.104,27.56,0.831,24.19,1.111
6/7/2011,14:00,0,0.105,29.87,0.858,25.08,1.083
6/7/2011,15:00,0,0.106,31.48,0.803,25.28,0.989
6/7/2011,16:00,0,0.107,32.34,0.663,25.49,0.822
6/7/2011,17:00,0,0.108,32.65,0.505,25.29,0.593
6/7/2011,18:00,0,0.109,32.37,0.383,24.15,0.425
6/7/2011,19:00,0,0.111,31.43,0.211,22.53,0.204
6/7/2011,20:00,0,0.114,29.98,0.042,19.55,0.027
6/7/2011,21:00,0,0.116,28.3,0.054,17.24,0
6/7/2011,22:00,0,0.116,26.68,0.087,16.78,0
6/7/2011,23:00,0,0.116,25.32,0.091,16.43,0
6/8/2011,0:00,0,0.116,24.2,0.071,15.58,0
6/8/2011,1:00,0,0.117,23.22,0.028,14.35,0
6/8/2011,2:00,0,0.117,22.23,0.044,14.69,0
6/8/2011,3:00,0,0.117,21.31,0.034,14.31,0
6/8/2011,4:00,0,0.118,20.49,0.012,12.4,0
6/8/2011,5:00,0,0.119,19.63,0.011,10.61,0
6/8/2011,6:00,0,0.118,18.78,-0.005,11.72,0.027
6/8/2011,7:00,0,0.115,18.15,0.108,15.09,0.228
6/8/2011,8:00,0,0.11,18.37,0.282,17.04,0.448
6/8/2011,9:00,0,0.108,19.68,0.453,19.08,0.662
6/8/2011,10:00,0,0.105,21.67,0.607,20.34,0.846
6/8/2011,11:00,0,0.104,24.04,0.712,21.9,0.986
6/8/2011,12:00,0,0.103,26.64,0.813,23.68,1.068
6/8/2011,13:00,0,0.104,28.99,0.859,23.47,1.099
6/8/2011,14:00,0,0.104,30.65,0.856,23.44,1.078
6/8/2011,15:00,0,0.105,31.72,0.794,23.35,0.983
6/8/2011,16:00,0,0.106,32.26,0.676,23.2,0.826
6/8/2011,17:00,0,0.107,32.37,0.531,23.2,0.634
6/8/2011,18:00,0,0.108,31.99,0.387,21.99,0.416
6/8/2011,19:00,0,0.11,31.03,0.227,20.25,0.198
6/8/2011,20:00,0,0.113,29.58,0.066,17.7,0.026
6/8/2011,21:00,0,0.115,27.93,0.035,15.82,0
6/8/2011,22:00,0,0.116,26.35,0.019,14.31,0
6/8/2011,23:00,0,0.116,24.93,0.026,13.46,0
6/9/2011,0:00,0,0.116,23.67,0.039,13.26,0
6/9/2011,1:00,0,0.116,22.57,0.03,12.55,0
6/9/2011,2:00,0,0.116,21.57,0.032,12.3,0
6/9/2011,3:00,0,0.116,20.67,0.036,12.49,0
6/9/2011,4:00,0,0.116,19.9,0.032,12.37,0
6/9/2011,5:00,0,0.116,19.2,0.016,11.59,0
6/9/2011,6:00,0,0.117,18.5,-0.006,7.979,0.027
6/9/2011,7:00,0,0.113,17.85,0.129,13.81,0.226
6/9/2011,8:00,0,0.109,18.05,0.301,17.09,0.447
6/9/2011,9:00,0,0.106,19.36,0.447,18.6,0.663
6/9/2011,10:00,0,0.103,21.44,0.591,20.14,0.85
6/9/2011,11:00,0,0.102,23.97,0.707,21.12,0.991
6/9/2011,12:00,0,0.101,26.59,0.777,22.19,1.074
6/9/2011,13:00,0,0.101,29.09,0.815,23.56,1.094
6/9/2011,14:00,0,0.101,31.2,0.803,24.62,1.063
6/9/2011,15:00,0,0.101,32.8,0.749,25.54,0.973
6/9/2011,16:00,0,0.102,33.87,0.631,26.34,0.825
6/9/2011,17:00,0,0.103,34.34,0.494,26.73,0.648
6/9/2011,18:00,0,0.105,34.21,0.378,26.02,0.419
6/9/2011,19:00,0,0.107,33.33,0.192,24.6,0.202
6/9/2011,20:00,0,0.11,31.85,0.005,21.1,0.028
6/9/2011,21:00,0,0.112,30.08,0.019,18.61,0
6/9/2011,22:00,0,0.113,28.31,0.02,16.42,0
6/9/2011,23:00,0,0.113,26.72,0.042,17.7,0
6/10/2011,0:00,0,0.112,25.4,0.075,17.78,0
6/10/2011,1:00,0,0.112,24.42,0.054,17.47,0
6/10/2011,2:00,0,0.114,23.55,0,12.64,0
6/10/2011,3:00,0,0.115,22.56,0.01,11.92,0
6/10/2011,4:00,0,0.115,21.54,0.007,11.17,0
6/10/2011,5:00,0,0.116,20.62,-0.019,8.04,0
6/10/2011,6:00,0,0.116,19.7,-0.039,9.18,0.027
6/10/2011,7:00,0,0.112,18.97,0.092,16.84,0.222
6/10/2011,8:00,0,0.106,19.21,0.287,19.99,0.442
6/10/2011,9:00,0,0.104,20.63,0.473,21.23,0.658
6/10/2011,10:00,0,0.101,22.7,0.626,22.74,0.844
6/10/2011,11:00,0,0.1,25.15,0.74,24.02,0.984
6/10/2011,12:00,0,0.099,27.81,0.818,25.21,1.065
6/10/2011,13:00,0,0.099,30.3,0.842,26.01,1.087
6/10/2011,14:00,0,0.099,32.42,0.836,27.13,1.061
6/10/2011,15:00,0,0.1,34.07,0.549,27.15,0.611
6/10/2011,16:00,0,0.104,34.47,0.348,25.95,0.262
6/10/2011,17:00,0,0.104,33.53,0.333,26.49,0.365
6/10/2011,18:00,0,0.103,32.73,0.394,27.17,0.447
6/10/2011,19:00,0,0.105,32.12,0.241,25.05,0.199
6/10/2011,20:00,0,0.108,30.94,0.125,22.18,0.026
6/10/2011,21:00,0,0.109,29.45,0.101,20.45,0
6/10/2011,22:00,0,0.109,28.03,0.095,19.54,0
6/10/2011,23:00,0,0.11,26.8,0.076,18.39,0
6/11/2011,0:00,0,0.11,25.7,0.086,18.16,0
6/11/2011,1:00,0,0.11,24.73,0.064,17.09,0
6/11/2011,2:00,0,0.11,23.82,0.06,16.4,0
6/11/2011,3:00,0,0.11,22.99,0.054,16.07,0
6/11/2011,4:00,0,0.11,22.25,0.055,15.84,0
6/11/2011,5:00,0,0.111,21.56,0.019,13.68,0
6/11/2011,6:00,0,0.113,20.77,-0.003,13.36,0.027
6/11/2011,7:00,0,0.108,20.02,0.179,17.47,0.227
6/11/2011,8:00,0,0.105,20.13,0.352,19.44,0.453
6/11/2011,9:00,0,0.102,21.23,0.483,21.17,0.669
6/11/2011,10:00,0,0.1,23.13,0.642,22.61,0.854
6/11/2011,11:00,0,0.098,25.52,0.749,23.68,1.007
6/11/2011,12:00,0,0.098,28.2,0.836,25.01,1.08
6/11/2011,13:00,0,0.098,30.69,0.871,25.82,1.1
6/11/2011,14:00,0,0.098,32.75,0.871,26,1.076
6/11/2011,15:00,0,0.099,34.23,0.802,25.87,0.981
6/11/2011,16:00,0,0.1,35.02,0.706,25.84,0.831
6/11/2011,17:00,0,0.101,35.1,0.563,25.44,0.642
6/11/2011,18:00,0,0.102,34.58,0.41,24.81,0.428
6/11/2011,19:00,0,0.104,33.5,0.218,23.43,0.211
6/11/2011,20:00,0,0.107,31.96,0.042,20.09,0.029
6/11/2011,21:00,0,0.11,30.17,0.004,16.66,0
6/11/2011,22:00,0,0.11,28.36,0.013,16.43,0
6/11/2011,23:00,0,0.111,26.75,0.007,15.35,0
6/12/2011,0:00,0,0.11,25.32,0.038,15.4,0
6/12/2011,1:00,0,0.11,24.13,0.029,14.66,0
6/12/2011,2:00,0,0.11,23.09,0.024,15.19,0
6/12/2011,3:00,0,0.112,22.13,0.007,13.18,0
6/12/2011,4:00,0,0.112,21.13,0.008,13.02,0
6/12/2011,5:00,0,0.11,20.22,0.038,14.44,0
6/12/2011,6:00,0,0.109,19.55,0.046,14.62,0.028
6/12/2011,7:00,0,0.105,19.13,0.243,18.11,0.232
6/12/2011,8:00,0,0.103,19.5,0.393,20.15,0.453
6/12/2011,9:00,0,0.101,20.64,0.578,21.3,0.692
6/12/2011,10:00,0,0.098,22.29,0.723,22.22,0.918
6/12/2011,11:00,0,0.097,24.49,0.819,23.42,1.06
6/12/2011,12:00,0,0.097,27.16,0.769,24.58,0.932
6/12/2011,13:00,0,0.098,29.35,0.863,25.16,1.069
6/12/2011,14:00,0,0.096,31.08,0.882,26.17,1.085
6/12/2011,15:00,0,0.099,32.63,0.574,24.72,0.553
6/12/2011,16:00,0,0.1,32.79,0.521,24.54,0.529
6/12/2011,17:00,0,0.101,32.4,0.427,23.85,0.398
6/12/2011,18:00,0,0.102,31.78,0.307,23.07,0.282
6/12/2011,19:00,0,0.103,30.99,0.193,21.97,0.167
6/12/2011,20:00,0,0.105,29.92,0.031,20.01,0.043
6/12/2011,21:00,0,0.108,28.59,0.023,16.86,0
6/12/2011,22:00,0,0.109,27,0.031,15.48,0
6/12/2011,23:00,0,0.109,25.45,0.047,16.24,0
6/13/2011,0:00,0,0.108,24.16,0.055,16.34,0
6/13/2011,1:00,0,0.108,23.12,0.068,16.49,0
6/13/2011,2:00,0,0.107,22.29,0.064,15.91,0
